Date,Handicap,Series,Race,Div,Boat name,resetTCF,TCFalgo,Scoring,Start,Finish,Elapsed time,ETsecs,RankAppld,TCFapplied,PHRF,IRC
21/02/2015,PNR_asPublished,PNR_asPublished,r4,B,Haumuri,0,2,1,1110,115406,0:44:06,2646,10,0.616,0.662,
21/02/2015,PNR_asPublished,PNR_asPublished,r4,B,Brix,0,2,1,1110,115116,0:41:16,2476,12,0.666,0.725,
21/02/2015,PNR_asPublished,PNR_asPublished,r4,B,Tracer,0,2,1,1110,120132,0:51:32,3092,14,0.547,0.595,
21/02/2015,PNR_asPublished,PNR_asPublished,r4,B,Airship,0,2,1,1110,115124,0:41:24,2484,16,0.768,0.753,
21/02/2015,PNR_asPublished,PNR_asPublished,r4,B,Synfinity,0,2,1,1110,115327,0:43:27,2607,15,0.699,0.72,
21/02/2015,PNR_asPublished,PNR_asPublished,r4,B,CU,0,2,1,1110,115542,0:45:42,2742,17,0.71,0.76,
21/02/2015,PNR_asPublished,PNR_asPublished,r4,B,Wiseguy,0,2,1,1110,,<dnc>,,,,,
21/02/2015,PNR_asPublished,PNR_asPublished,r5,A,Revs,0,2,1,1525,161510,0:50:10,3010,2,0.883,0.9,
21/02/2015,PNR_asPublished,PNR_asPublished,r5,A,Blink,0,2,1,1525,161242,0:47:42,2862,4,0.98,0.96,1.362
21/02/2015,PNR_asPublished,PNR_asPublished,r5,A,Satellite Spy,0,2,1,1525,161700,0:52:00,3120,5,0.9,0.885,
21/02/2015,PNR_asPublished,PNR_asPublished,r5,A,Jive Talkin,0,2,1,1525,161938,0:54:38,3278,3,0.838,0.857,
21/02/2015,PNR_asPublished,PNR_asPublished,r5,A,St Laurence,0,2,1,1525,160725,0:42:25,2545,1,1.04,,
21/02/2015,PNR_asPublished,PNR_asPublished,r5,A,Black Diamond,0,2,1,1525,,<dnc>,,,,,
21/02/2015,PNR_asPublished,PNR_asPublished,r5,A,The Guarantee,0,2,1,1525,,<dnc>,,,,,
21/02/2015,PNR_asPublished,PNR_asPublished,r5,A,Helter Skelter,0,2,1,1525,,<dnc>,,,,,
21/02/2015,PNR_asPublished,PNR_asPublished,r5,A,Magic Trick,0,2,1,1525,,<dnc>,,,,,
21/02/2015,PNR_asPublished,PNR_asPublished,r5,A,Crusader,0,2,1,1525,,<dnc>,,,,,
21/02/2015,PNR_asPublished,PNR_asPublished,r5,A,Wedgetail,0,2,1,1525,,<dnf>,,,,,
21/02/2015,PNR_asPublished,PNR_asPublished,r5,B,Gucci,0,2,1,1530,161056,0:40:56,2456,5,0.747,0.745,0.963
21/02/2015,PNR_asPublished,PNR_asPublished,r5,B,Whistler III,0,2,1,1530,161218,0:42:18,2538,4,0.718,0.737,0.95
21/02/2015,PNR_asPublished,PNR_asPublished,r5,B,Flying Machine,0,2,1,1530,161111,0:41:11,2471,6,0.748,0.762,0.941
21/02/2015,PNR_asPublished,PNR_asPublished,r5,B,Haumuri,0,2,1,1530,161759,0:47:59,2879,8,0.609,0.662,
21/02/2015,PNR_asPublished,PNR_asPublished,r5,B,Airship,0,2,1,1530,161222,0:42:22,2542,12,0.759,0.753,
21/02/2015,PNR_asPublished,PNR_asPublished,r5,B,Testarossa,0,2,1,1530,161129,0:41:29,2489,8,0.755,0.772,
21/02/2015,PNR_asPublished,PNR_asPublished,r5,B,Titus Canby,0,2,1,1530,161700,0:47:00,2820,11,0.681,0.69,
21/02/2015,PNR_asPublished,PNR_asPublished,r5,B,Illusions,0,2,1,1530,161823,0:48:23,2903,7,0.642,0.675,0.918
21/02/2015,PNR_asPublished,PNR_asPublished,r5,B,Prime Mover,0,2,1,1530,161300,0:43:00,2580,10,0.74,0.762,0.964
21/02/2015,PNR_asPublished,PNR_asPublished,r5,B,Tracer,0,2,1,1530,162534,0:55:34,3334,3,0.542,0.595,
21/02/2015,PNR_asPublished,PNR_asPublished,r5,B,After Midnight,0,2,1,1530,161606,0:46:06,2766,13,0.716,0.725,
21/02/2015,PNR_asPublished,PNR_asPublished,r5,B,White Cavalier,0,2,1,1530,162203,0:52:03,3123,2,0.566,0.65,
21/02/2015,PNR_asPublished,PNR_asPublished,r5,B,Incantare,0,2,1,1530,161656,0:46:56,2816,9,0.671,0.725,
21/02/2015,PNR_asPublished,PNR_asPublished,r5,B,Synfinity,0,2,1,1530,162100,0:51:00,3060,14,0.69,0.72,
21/02/2015,PNR_asPublished,PNR_asPublished,r5,B,Brix,0,2,1,1530,,<dnc>,,,,,
21/02/2015,PNR_asPublished,PNR_asPublished,r5,B,Wiseguy,0,2,1,1530,,<dnc>,,,,,
21/02/2015,PNR_asPublished,PNR_asPublished,r5,B,Stepping Stone,0,2,1,1530,,<dnc>,,,,,
21/02/2015,PNR_asPublished,PNR_asPublished,r5,B,CU,0,2,1,1530,,<dnc>,,,,,
22/02/2015,PNR_asPublished,PNR_asPublished,r6,A,Jive Talkin,0,2,1,1000,110843,1:08:43,4123,1,0.828,0.857,
22/02/2015,PNR_asPublished,PNR_asPublished,r6,A,Satellite Spy,0,2,1,1000,110647,1:06:47,4007,4,0.894,0.885,
22/02/2015,PNR_asPublished,PNR_asPublished,r6,A,Revs,0,2,1,1000,110635,1:06:35,3995,2,0.883,0.9,5
22/02/2015,PNR_asPublished,PNR_asPublished,r6,A,Black Diamond,0,2,1,1000,111420,1:14:20,4460,3,0.792,0.807,1.006
22/02/2015,PNR_asPublished,PNR_asPublished,r6,A,Wedgetail,0,2,1,1000,110409,1:04:09,3849,6,0.952,0.945,1.209
22/02/2015,PNR_asPublished,PNR_asPublished,r6,A,Blink,0,2,1,1000,110419,1:04:19,3859,7,0.972,0.96,1.362
22/02/2015,PNR_asPublished,PNR_asPublished,r6,A,Helter Skelter,0,2,1,1000,111245,1:12:45,4365,5,0.837,0.855,
22/02/2015,PNR_asPublished,PNR_asPublished,r6,A,Magic Trick,0,2,1,1000,111233,1:12:33,4353,8,0.871,0.875,
22/02/2015,PNR_asPublished,PNR_asPublished,r6,A,The Guarantee,0,2,1,1000,112143,1:21:43,4903,9,0.837,0.84,
22/02/2015,PNR_asPublished,PNR_asPublished,r6,A,St Laurence,0,2,1,1000,112627,1:26:27,5187,10,1.044,,
22/02/2015,PNR_asPublished,PNR_asPublished,r6,A,Crusader,0,2,1,1000,,<dnc>,,,,,
22/02/2015,PNR_asPublished,PNR_asPublished,r6,B,Airship,0,2,1,1005,105554,0:50:54,3054,2,0.749,0.753,
22/02/2015,PNR_asPublished,PNR_asPublished,r6,B,Flying Machine,0,2,1,1005,105928,0:54:28,3268,5,0.742,0.762,0.941
22/02/2015,PNR_asPublished,PNR_asPublished,r6,B,Incantare,0,2,1,1005,110220,0:57:20,3440,1,0.664,0.725,
22/02/2015,PNR_asPublished,PNR_asPublished,r6,B,After Midnight,0,2,1,1005,110245,0:57:45,3465,7,0.707,0.725,
22/02/2015,PNR_asPublished,PNR_asPublished,r6,B,Stepping Stone,0,2,1,1005,110032,0:55:32,3332,6,0.734,0.755,
22/02/2015,PNR_asPublished,PNR_asPublished,r6,B,Brix,0,2,1,1005,110327,0:58:27,3507,3,0.66,0.725,
22/02/2015,PNR_asPublished,PNR_asPublished,r6,B,Gucci,0,2,1,1005,110234,0:57:34,3454,12,0.74,0.745,0.963
22/02/2015,PNR_asPublished,PNR_asPublished,r6,B,Testarossa,0,2,1,1005,110123,0:56:23,3383,11,0.748,0.772,
22/02/2015,PNR_asPublished,PNR_asPublished,r6,B,Synfinity,0,2,1,1005,110534,1:00:34,3634,8,0.682,0.72,
22/02/2015,PNR_asPublished,PNR_asPublished,r6,B,Wiseguy,0,2,1,1005,110521,1:00:21,3621,10,0.692,0.725,
22/02/2015,PNR_asPublished,PNR_asPublished,r6,B,Illusions,0,2,1,1005,111017,1:05:17,3917,9,0.636,0.675,0.918
22/02/2015,PNR_asPublished,PNR_asPublished,r6,B,Titus Canby,0,2,1,1005,111013,1:05:13,3913,14,0.673,0.69,
22/02/2015,PNR_asPublished,PNR_asPublished,r6,B,White Cavalier,0,2,1,1005,111427,1:09:27,4167,4,0.568,0.65,
22/02/2015,PNR_asPublished,PNR_asPublished,r6,B,Whistler III,0,2,1,1005,110617,1:01:17,3677,13,0.711,0.737,0.95
22/02/2015,PNR_asPublished,PNR_asPublished,r6,B,Prime Mover,0,2,1,1005,110502,1:00:02,3602,15,0.732,0.762,0.964
22/02/2015,PNR_asPublished,PNR_asPublished,r6,B,Haumuri,0,2,1,1005,112108,1:16:08,4568,16,0.61,0.662,
22/02/2015,PNR_asPublished,PNR_asPublished,r6,B,Tracer,0,2,1,1005,,<dnf>,,,,,
22/02/2015,PNR_asPublished,PNR_asPublished,r6,B,CU,0,2,1,1005,,<dnc>,,,,,
22/02/2015,PNR_asPublished,PNR_asPublished,r7,A,Black Diamond,0,2,1,1315,141438,0:59:38,3578,2,0.798,0.807,1.006
22/02/2015,PNR_asPublished,PNR_asPublished,r7,A,Helter Skelter,0,2,1,1315,141144,0:56:44,3404,1,0.835,0.855,
22/02/2015,PNR_asPublished,PNR_asPublished,r7,A,The Guarantee,0,2,1,1315,141312,0:58:12,3492,3,0.831,0.84,5
22/02/2015,PNR_asPublished,PNR_asPublished,r7,A,Wedgetail,0,2,1,1315,140743,0:52:43,3163,7,0.953,0.945,1.209
22/02/2015,PNR_asPublished,PNR_asPublished,r7,A,Satellite Spy,0,2,1,1315,141136,0:56:36,3396,8,0.899,0.885,
22/02/2015,PNR_asPublished,PNR_asPublished,r7,A,Revs,0,2,1,1315,141045,0:55:45,3345,5,0.892,0.9,
22/02/2015,PNR_asPublished,PNR_asPublished,r7,A,Jive Talkin,0,2,1,1315,141420,0:59:20,3560,4,0.834,0.857,
22/02/2015,PNR_asPublished,PNR_asPublished,r7,A,Magic Trick,0,2,1,1315,141312,0:58:12,3492,6,0.862,0.875,
22/02/2015,PNR_asPublished,PNR_asPublished,r7,A,Blink,0,2,1,1315,141009,0:55:09,3309,9,0.963,0.96,1.362
22/02/2015,PNR_asPublished,PNR_asPublished,r7,A,St Laurence,0,2,1,1315,141520,1:00:20,3620,10,1.036,,
22/02/2015,PNR_asPublished,PNR_asPublished,r7,A,Crusader,0,2,1,1315,,<dnc>,,,,,
22/02/2015,PNR_asPublished,PNR_asPublished,r7,B,Airship,0,2,1,1320,140120,0:41:20,2480,3,0.753,0.753,
22/02/2015,PNR_asPublished,PNR_asPublished,r7,B,Brix,0,2,1,1320,140536,0:45:36,2736,1,0.664,0.725,
22/02/2015,PNR_asPublished,PNR_asPublished,r7,B,Testarossa,0,2,1,1320,140254,0:42:54,2574,4,0.742,0.772,
22/02/2015,PNR_asPublished,PNR_asPublished,r7,B,Titus Canby,0,2,1,1320,140805,0:48:05,2885,5,0.666,0.69,
22/02/2015,PNR_asPublished,PNR_asPublished,r7,B,Flying Machine,0,2,1,1320,140339,0:43:39,2619,6,0.742,0.762,0.941
22/02/2015,PNR_asPublished,PNR_asPublished,r7,B,After Midnight,0,2,1,1320,140643,0:46:43,2803,10,0.704,0.725,
22/02/2015,PNR_asPublished,PNR_asPublished,r7,B,Whistler III,0,2,1,1320,140602,0:46:02,2762,7,0.704,0.737,0.95
22/02/2015,PNR_asPublished,PNR_asPublished,r7,B,Gucci,0,2,1,1320,140543,0:45:43,2743,13,0.731,0.745,0.963
22/02/2015,PNR_asPublished,PNR_asPublished,r7,B,Tracer,0,2,1,1320,141735,0:57:35,3455,2,0.539,0.595,
22/02/2015,PNR_asPublished,PNR_asPublished,r7,B,Synfinity,0,2,1,1320,140850,0:48:50,2930,11,0.675,0.72,
22/02/2015,PNR_asPublished,PNR_asPublished,r7,B,Illusions,0,2,1,1320,141206,0:52:06,3126,9,0.631,0.675,0.918
22/02/2015,PNR_asPublished,PNR_asPublished,r7,B,Stepping Stone,0,2,1,1320,140703,0:47:03,2823,14,0.731,0.755,
22/02/2015,PNR_asPublished,PNR_asPublished,r7,B,Incantare,0,2,1,1320,140930,0:49:30,2970,12,0.669,0.725,
22/02/2015,PNR_asPublished,PNR_asPublished,r7,B,Prime Mover,0,2,1,1320,140736,0:47:36,2856,15,0.725,0.762,0.964
22/02/2015,PNR_asPublished,PNR_asPublished,r7,B,Wiseguy,0,2,1,1320,141035,0:50:35,3035,16,0.685,0.725,
22/02/2015,PNR_asPublished,PNR_asPublished,r7,B,White Cavalier,0,2,1,1320,141647,0:56:47,3407,8,0.575,0.65,
22/02/2015,PNR_asPublished,PNR_asPublished,r7,B,Haumuri,0,2,1,1320,141813,0:58:13,3493,17,0.604,0.662,
22/02/2015,PNR_asPublished,PNR_asPublished,r7,B,CU,0,2,1,1320,,<dnc>,,,,,
22/02/2015,PNR_asPublished,PNR_asPublished,r8,A,Black Diamond,0,2,1,1430,151819,0:48:19,2899,1,0.806,0.807,1.006
22/02/2015,PNR_asPublished,PNR_asPublished,r8,A,Satellite Spy,0,2,1,1430,151419,0:44:19,2659,3,0.892,0.885,
22/02/2015,PNR_asPublished,PNR_asPublished,r8,A,Wedgetail,0,2,1,1430,151207,0:42:07,2527,6,0.95,0.945,5
22/02/2015,PNR_asPublished,PNR_asPublished,r8,A,Blink,0,2,1,1430,151151,0:41:51,2511,4,0.954,0.96,1.362
22/02/2015,PNR_asPublished,PNR_asPublished,r8,A,Revs,0,2,1,1430,151447,0:44:47,2687,5,0.893,0.9,
22/02/2015,PNR_asPublished,PNR_asPublished,r8,A,Jive Talkin,0,2,1,1430,151708,0:47:08,2828,2,0.834,0.857,
22/02/2015,PNR_asPublished,PNR_asPublished,r8,A,The Guarantee,0,2,1,1430,151826,0:48:26,2906,8,0.836,0.84,
22/02/2015,PNR_asPublished,PNR_asPublished,r8,A,Helter Skelter,0,2,1,1430,151740,0:47:40,2860,7,0.842,0.855,
22/02/2015,PNR_asPublished,PNR_asPublished,r8,A,Magic Trick,0,2,1,1430,151719,0:47:19,2839,9,0.857,0.875,
22/02/2015,PNR_asPublished,PNR_asPublished,r8,A,Crusader,0,2,1,1430,,<dnc>,,,,,
22/02/2015,PNR_asPublished,PNR_asPublished,r8,A,St Laurence,0,2,1,1430,152106,0:51:06,3066,10,1.028,,
22/02/2015,PNR_asPublished,PNR_asPublished,r8,B,Airship,0,2,1,1435,150842,0:33:42,2022,3,0.76,0.753,
22/02/2015,PNR_asPublished,PNR_asPublished,r8,B,Gucci,0,2,1,1435,151020,0:35:20,2120,1,0.724,0.745,0.963
22/02/2015,PNR_asPublished,PNR_asPublished,r8,B,After Midnight,0,2,1,1435,151154,0:36:54,2214,4,0.696,0.725,
22/02/2015,PNR_asPublished,PNR_asPublished,r8,B,Titus Canby,0,2,1,1435,151419,0:39:19,2359,6,0.664,0.69,
22/02/2015,PNR_asPublished,PNR_asPublished,r8,B,Flying Machine,0,2,1,1435,151117,0:36:17,2177,15,0.737,0.762,0.941
22/02/2015,PNR_asPublished,PNR_asPublished,r8,B,Illusions,0,2,1,1435,151607,0:41:07,2467,5,0.626,0.675,0.918
22/02/2015,PNR_asPublished,PNR_asPublished,r8,B,Stepping Stone,0,2,1,1435,151150,0:36:50,2210,12,0.724,0.755,
22/02/2015,PNR_asPublished,PNR_asPublished,r8,B,Incantare,0,2,1,1435,151334,0:38:34,2314,2,0.664,0.725,
22/02/2015,PNR_asPublished,PNR_asPublished,r8,B,Whistler III,0,2,1,1435,151300,0:38:00,2280,11,0.701,0.737,0.95
22/02/2015,PNR_asPublished,PNR_asPublished,r8,B,Testarossa,0,2,1,1435,151140,0:36:40,2200,16,0.741,0.772,
22/02/2015,PNR_asPublished,PNR_asPublished,r8,B,Wiseguy,0,2,1,1435,151426,0:39:26,2366,13,0.677,0.725,
22/02/2015,PNR_asPublished,PNR_asPublished,r8,B,Tracer,0,2,1,1435,152314,0:48:14,2894,7,0.543,0.595,
22/02/2015,PNR_asPublished,PNR_asPublished,r8,B,Synfinity,0,2,1,1435,151458,0:39:58,2398,14,0.669,0.72,
22/02/2015,PNR_asPublished,PNR_asPublished,r8,B,Brix,0,2,1,1435,151444,0:39:44,2384,10,0.669,0.725,
22/02/2015,PNR_asPublished,PNR_asPublished,r8,B,Haumuri,0,2,1,1435,151907,0:44:07,2647,9,0.599,0.662,
22/02/2015,PNR_asPublished,PNR_asPublished,r8,B,Prime Mover,0,2,1,1435,151320,0:38:20,2300,17,0.718,0.762,0.964
22/02/2015,PNR_asPublished,PNR_asPublished,r8,B,White Cavalier,0,2,1,1435,152054,0:45:54,2754,8,0.572,0.65,
22/02/2015,PNR_asPublished,PNR_asPublished,r8,B,CU,0,2,1,1435,,<dnc>,,,,,
28/02/2015,Championship,Island Bay,r2,1,Revs,0,2,1,1245,145843,2:13:43,8023,1,0.888,0.9,
28/02/2015,Championship,Island Bay,r2,1,Wedgetail,0,2,1,1255,150155,2:06:55,7615,2,0.942,0.945,1.209
28/02/2015,Championship,Island Bay,r2,1,Helter Skelter,0,2,1,1235,145959,2:24:59,8699,3,0.856,0.855,
28/02/2015,Championship,Island Bay,r2,1,St Laurence,0,2,1,1220,151329,2:53:29,10409,4,1.004,,
28/02/2015,Championship,Island Bay,r2,2,Testarossa,0,2,1,1225,145613,2:31:13,9073,1,0.757,0.772,
28/02/2015,Championship,Island Bay,r2,2,Floating Free,0,2,1,1210,145753,2:47:53,10073,2,0.713,,
28/02/2015,Championship,Island Bay,r2,2,Brix,0,2,1,1215,151159,2:56:59,10619,3,0.682,0.725,
28/02/2015,Championship,Island Bay,r2,2,Eat My Shorts,0,2,1,1220,150753,2:47:53,10073,4,0.742,0.74,
28/02/2015,Championship,Island Bay,r2,2,Gucci,0,2,1,1220,150458,2:44:58,9898,5,0.756,0.745,0.963
28/02/2015,Championship,Island Bay,r2,2,After Midnight,0,2,1,1210,150107,2:51:07,10267,6,0.745,0.725,
28/02/2015,Championship,Island Bay,r2,2,Montego Bay III,0,2,1,1210,150021,2:50:21,10221,7,0.749,0.745,
28/02/2015,Championship,Island Bay,r2,2,Airship,0,2,1,1225,151150,2:46:50,10010,8,0.785,0.753,1.031
28/02/2015,Championship,Island Bay,r2,2,La Quintessence,0,2,1,1220,,<dnf>,,10,0.701,,
28/02/2015,Championship,Island Bay,r2,3,Haumuri,0,2,1,115500 am,144435,2:49:35,10175,1,0.617,0.665,
28/02/2015,Championship,Island Bay,r2,3,White Cavalier,0,2,1,113000 am,145839,3:28:39,12519,2,0.551,0.65,
28/02/2015,Championship,Island Bay,r2,3,Blurred Image,0,2,1,1210,150031,2:50:31,10231,3,0.68,,
28/02/2015,Championship,Island Bay,r2,3,Marangi,0,2,1,114000 am,145140,3:11:40,11500,4,0.605,,
28/02/2015,Championship,Island Bay,r2,3,Charlie,0,2,1,113000 am,145035,3:20:35,12035,5,0.583,,
28/02/2015,Championship,Island Bay,r2,3,Marishka,0,2,1,114000 am,145533,3:15:33,11733,6,0.609,0.65,
28/02/2015,Championship,Island Bay,r2,3,Tortimony,0,2,1,114500 am,150547,3:20:47,12047,7,0.625,,
28/02/2015,Championship,Island Bay,r2,3,Titus Canby,0,2,1,1200,150617,3:06:17,11177,8,0.706,0.69,
28/02/2015,Fleet,Island Bay,r2,Combined,Haumuri,0,2,1,1155,144435,2:49:35,10175,1,0.644,0.665,
28/02/2015,Fleet,Island Bay,r2,Combined,Marangi,0,2,1,1140,145140,3:11:40,11500,2,0.611,,
28/02/2015,Fleet,Island Bay,r2,Combined,Marishka,0,2,1,1140,145533,3:15:33,11733,3,0.603,0.65,
28/02/2015,Fleet,Island Bay,r2,Combined,Blurred Image,0,2,1,1210,150031,2:50:31,10231,4,0.693,,
28/02/2015,Fleet,Island Bay,r2,Combined,Charlie,0,2,1,1130,145035,3:20:35,12035,5,0.59,,
28/02/2015,Fleet,Island Bay,r2,Combined,Revs,0,2,1,1245,145843,2:13:43,8023,6,0.891,0.9,
28/02/2015,Fleet,Island Bay,r2,Combined,Floating Free,0,2,1,1210,145753,2:47:53,10073,7,0.711,,
28/02/2015,Fleet,Island Bay,r2,Combined,Testarossa,0,2,1,1225,145613,2:31:13,9073,8,0.797,0.772,
28/02/2015,Fleet,Island Bay,r2,Combined,Montego Bay III,0,2,1,1210,150021,2:50:21,10221,9,0.711,0.745,
28/02/2015,Fleet,Island Bay,r2,Combined,Wedgetail,0,2,1,1255,150155,2:06:55,7615,10,0.955,0.945,1.209
28/02/2015,Fleet,Island Bay,r2,Combined,Helter Skelter,0,2,1,1235,145959,2:24:59,8699,11,0.841,0.855,
28/02/2015,Fleet,Island Bay,r2,Combined,After Midnight,0,2,1,1210,150107,2:51:07,10267,12,0.715,0.725,
28/02/2015,Fleet,Island Bay,r2,Combined,Brix,0,2,1,1215,151159,2:56:59,10619,13,0.692,0.725,
28/02/2015,Fleet,Island Bay,r2,Combined,Tortimony,0,2,1,1145,150547,3:20:47,12047,14,0.61,,
28/02/2015,Fleet,Island Bay,r2,Combined,White Cavalier,0,2,1,1130,145839,3:28:39,12519,15,0.554,0.65,
28/02/2015,Fleet,Island Bay,r2,Combined,Gucci,0,2,1,1220,150458,2:44:58,9898,16,0.744,0.745,0.963
28/02/2015,Fleet,Island Bay,r2,Combined,Eat My Shorts,0,2,1,1220,150753,2:47:53,10073,17,0.732,0.74,
28/02/2015,Fleet,Island Bay,r2,Combined,Airship,0,2,1,1225,151150,2:46:50,10010,18,0.748,0.753,1.031
28/02/2015,Fleet,Island Bay,r2,Combined,Titus Canby,0,2,1,1200,150617,3:06:17,11177,19,0.672,0.69,
28/02/2015,Fleet,Island Bay,r2,Combined,St Laurence,0,2,1,1220,151329,2:53:29,10409,20,1.036,,
28/02/2015,Fleet,Island Bay,r2,Combined,La Quintessence,0,2,1,1215,,<dnf>,,22,0.697,,
4/03/2015,Fleet,Twilight 2,r1,Combined,White Cavalier,0,2,1,1830,193157,1:01:57,3717,1,0.554,0.65,
4/03/2015,Fleet,Twilight 2,r1,Combined,After Midnight,0,2,1,1830,192158,0:51:58,3118,2,0.717,0.725,
4/03/2015,Fleet,Twilight 2,r1,Combined,Whistler III,0,2,1,1830,192224,0:52:24,3144,3,0.732,0.737,0.95
4/03/2015,Fleet,Twilight 2,r1,Combined,Wiseguy,0,2,1,1830,192607,0:56:07,3367,4,0.693,0.725,
6/03/2015,Offshore,Offshore,Akaroa,Combined,Crusader,0,2,1,06-Mar-15 1300,07-Mar-15 150643,1:00:06:43,86803,1,0.999,1.022,1.371
6/03/2015,Offshore,Offshore,Akaroa,Combined,Satellite Spy,0,2,1,06-Mar-15 1300,07-Mar-15 192308,1:04:23:08,102188,3,0.893,0.892,
6/03/2015,Offshore,Offshore,Akaroa,Combined,Blink,0,2,1,06-Mar-15 1300,07-Mar-15 160216,1:01:02:16,90136,2,0.999,1.022,1.362
6/03/2015,Offshore,Offshore,Akaroa,Combined,Jive Talkin,0,2,1,06-Mar-15 1300,07-Mar-15 224514,1:07:45:14,114314,4,0.86,0.87,
6/03/2015,Offshore,Offshore,Akaroa,Combined,Revs,0,2,1,06-Mar-15 1300,08-Mar-15 000056,1:09:00:56,118856,5,0.877,0.895,
6/03/2015,Offshore,Offshore,Akaroa,Combined,Montego Bay III,0,2,1,06-Mar-15 1300,08-Mar-15 071014,1:16:10:14,144614,6,0.741,0.761,
6/03/2015,Offshore,Offshore,Akaroa,Combined,Gucci,0,2,1,06-Mar-15 1300,08-Mar-15 091010,1:18:10:10,151810,7,0.751,0.758,0.963
6/03/2015,Offshore,Offshore,Akaroa,Combined,Illusions,0,2,1,06-Mar-15 1300,,<dnf>,,,,,
6/03/2015,Offshore,Offshore,Akaroa,Combined,Transition,0,2,1,06-Mar-15 1300,,<dnf>,,,,,
6/03/2015,Central Triangle,Central Triangle,CT leg 1,Combined,Crusader,0,2,1,06-Mar-15 1500,07-Mar-15 150643,1:00:06:43,86803,1,0.99,1.022,1.371
6/03/2015,Central Triangle,Central Triangle,CT leg 1,Combined,Satellite Spy,0,2,1,06-Mar-15 1500,07-Mar-15 192308,1:04:23:08,102188,3,0.885,0.892,
6/03/2015,Central Triangle,Central Triangle,CT leg 1,Combined,Blink,0,2,1,06-Mar-15 1500,07-Mar-15 160216,1:01:02:16,90136,2,0.99,1.022,1.362
6/03/2015,Central Triangle,Central Triangle,CT leg 1,Combined,Jive Talkin,0,2,1,06-Mar-15 1500,07-Mar-15 224514,1:07:45:14,114314,4,0.86,0.87,
6/03/2015,Central Triangle,Central Triangle,CT leg 1,Combined,Revs,0,2,1,06-Mar-15 1500,08-Mar-15 000056,1:09:00:56,118856,5,0.885,0.895,
6/03/2015,Central Triangle,Central Triangle,CT leg 1,Combined,Montego Bay III,0,2,1,06-Mar-15 1500,08-Mar-15 071014,1:16:10:14,144614,6,0.748,0.761,
6/03/2015,Central Triangle,Central Triangle,CT leg 1,Combined,Gucci,0,2,1,06-Mar-15 1500,08-Mar-15 091010,1:18:10:10,151810,7,0.758,0.758,0.963
6/03/2015,Central Triangle,Central Triangle,CT leg 1,Combined,Illusions,0,2,1,06-Mar-15 1500,,<dnf>,,,,,
9/03/2015,Central Triangle,Central Triangle,CT leg 2,Combined,Crusader,0,2,1,09-Mar-15 1200,11-Mar-15 195158,2:07:51:58,201118,1,0.999,1.022,1.371
9/03/2015,Central Triangle,Central Triangle,CT leg 2,Combined,Satellite Spy,0,2,1,09-Mar-15 1200,12-Mar-15 075345,2:19:53:45,244425,4,0.893,0.892,
9/03/2015,Central Triangle,Central Triangle,CT leg 2,Combined,Blink,0,2,1,09-Mar-15 1200,11-Mar-15 214129,2:09:41:29,207689,3,0.999,1.022,1.362
9/03/2015,Central Triangle,Central Triangle,CT leg 2,Combined,Jive Talkin,0,2,1,09-Mar-15 1200,12-Mar-15 103632,2:22:36:32,254192,5,0.86,0.87,
9/03/2015,Central Triangle,Central Triangle,CT leg 2,Combined,Revs,0,2,1,09-Mar-15 1200,12-Mar-15 111718,2:23:17:18,256638,6,0.877,0.895,
9/03/2015,Central Triangle,Central Triangle,CT leg 2,Combined,Montego Bay III,0,2,1,09-Mar-15 1200,12-Mar-15 154855,3:03:48:55,272935,2,0.741,0.761,
9/03/2015,Central Triangle,Central Triangle,CT leg 2,Combined,Gucci,0,2,1,09-Mar-15 1200,13-Mar-15 025908,3:14:59:08,313148,7,0.751,0.758,0.963
9/03/2015,Central Triangle,Central Triangle,CT leg 2,Combined,Illusions,0,2,1,09-Mar-15 1200,,<dnc>,,,,,
13/03/2015,Rum,Rum,r11,Combined,XTSea,0,2,1,1830,194129,1:11:29,4289,1,0.765,,
13/03/2015,Rum,Rum,r11,Combined,Eat My Shorts,0,2,1,1830,194533,1:15:33,4533,2,0.736,,
13/03/2015,Rum,Rum,r11,Combined,Ibis,0,2,1,1830,195505,1:25:05,5105,3,0.665,,
13/03/2015,Rum,Rum,r11,Combined,CU,0,2,1,1830,194318,1:13:18,4398,4,0.781,,
13/03/2015,Rum,Rum,r11,Combined,Tortimony,0,2,1,1830,201203,1:42:03,6123,5,0.604,,
13/03/2015,Rum,Rum,r11,Combined,Rosschild,0,2,1,1830,201224,1:42:24,6144,6,0.638,,
14/03/2015,Central Triangle,Central Triangle,CT leg 3,Combined,Crusader,0,2,1,14-Mar-15 1300,15-Mar-15 211025,1:08:10:25,115825,2,1.009,1.022,1.371
14/03/2015,Central Triangle,Central Triangle,CT leg 3,Combined,Satellite Spy,0,2,1,14-Mar-15 1300,16-Mar-15 025831,1:13:58:31,136711,7,0.894,0.892,
14/03/2015,Central Triangle,Central Triangle,CT leg 3,Combined,Blink,0,2,1,14-Mar-15 1300,15-Mar-15 211116,1:08:11:16,115876,3,1.009,1.022,1.362
14/03/2015,Central Triangle,Central Triangle,CT leg 3,Combined,Jive Talkin,0,2,1,14-Mar-15 1300,16-Mar-15 030455,1:14:04:55,137095,4,0.86,0.87,
